32q,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N)
2012,Toyota,LEXUS,IS 350 AWD,TYX,23,3.5,6,Auto(S6),18,26,21,23.0983,35.7494,27.4734,18.3936,25.6123,21.0653,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,88,11,,,2820,2820,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,9/1/2011,7842,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,5W-30,N,No,,,,,,,,27.7,
2012,Toyota,LEXUS,IS 350/IS 350C,TYX,24,3.5,6,Auto(S6),19,27,22,24.5586,37.6844,29.1234,19.4827,26.9472,22.2571,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,77,11,88,11,,,2696,2696,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,9/1/2011,7841,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,5W-30,N,No,,,,,,,,29.2,
2012,Toyota,LEXUS,IS F,TYX,32,5.0,8,Auto(S8),16,23,18,19.6214,32.0888,23.7788,15.7672,23.0729,18.3871,,NA,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,88,11,,,3294,3294,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,10/1/2011,7833,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,5W-30,N,No,,,,,,,,24,
2012,Maserati,MASERATI,GRANTURISMO,MAX,21,4.7,8,Auto(A6),13,21,15,15.7994,28.6499,19.7948,12.8243,20.6706,15.4661,G,NA,Naturally Aspirated,A,Automatic,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,86,6,,,,,3952,3952,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,7/22/2011,7087,,Y,N,,,N,N,This is carry-over engine configuration information for the 4.7L engine. This variant has 434 hp.,N,Not Applicable.,Y,Variable camshaft timing for exhaust and inlet.,N,Not Applicable.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,SAE 5W/40 API SL/CF,N,No,,,,,,,,19.9,
2012,Maserati,MASERATI,Granturismo Convertible,MAX,25,4.7,8,Auto(A6),13,20,15,15.7486,28.2478,19.6641,12.7848,20.3886,15.3631,G,NA,Naturally Aspirated,A,Automatic,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,85,5,,,,,3952,3952,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,7/22/2011,7088,,Y,N,,,N,N,This is carry-over engine configuration information for the 4.7L engine. This variant has 434 hp.,N,Not Applicable.,Y,Variable camshaft timing for exhaust and inlet.,N,Not Applicable.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,SAE 5W/40 API SL/CF,N,No,,,,,,,,19.8,
2012,Mercedes-Benz,Mercedes-Benz,C 250 (Coupe),MBX,102,1.8,4,Auto(A7),21,31,25,27.0077,43.4115,32.541,21.2907,30.8686,24.7459,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,81,12,,,,,2370,2370,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,10/10/2011,8002,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,,,,,,,,32.8,
2012,Mercedes-Benz,Mercedes-Benz,C 350 (Coupe),MBX,112,3.5,6,Auto(A7),19,28,22,23.9259,39.4699,29.0793,19.0118,28.1745,22.2711,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,81,12,,,,,2696,2696,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,8/24/2011,7994,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,C 350 (Coupe),,,,,,,29.3,
2012,Mercedes-Benz,Mercedes-Benz,C 63 AMG Coupe,MBX,69,6.2,8,Auto(A7),13,19,15,16.265,26.6604,19.7262,13.186,19.2733,15.3706,G,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,81,12,,,3952,3952,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,8/15/2011,8005,,,N,,,N,N,W/C204 E63 (C63 AMG sedan + coupe) 480hp with High Performance Paket,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40 / API-SF/CD,N,No,,,,,,,,19.9,
2012,Mercedes-Benz,Mercedes-Benz,C 63 Black Series AMG Coupe,MBX,110,6.2,8,Auto(A7),13,19,15,16.4102,26.8007,19.8782,13.2986,19.372,15.483,G,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,81,12,,,3952,3952,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/25/2012,9191,,,,,,N,N,Only C204 E63 Black Series (C63 AMG Coupe Black Series),N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40 / API-SF/CD,N,No,,,,,,,,20,
2012,Mercedes-Benz,Mercedes-Benz,E 350 (CONVERTIBLE),MBX,141,3.5,6,Auto(A7),19,28,22,24.0576,39.0902,29.0921,19.11,27.9138,22.2708,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,80,6,,,,,2696,2696,,,,,,,,,,,,,,,,,"SIDI; Under EPA regulations, the manufacturer revised the fuel economy label values on 7/10/2011. Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,3,Subcompact Cars,car,Derived 5-cycle label,7/10/2011,9256,,,Y,RH,Relabel - label value increased,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,E 350 (Convertible ULEV),,,,,,,29.3,
2012,Mercedes-Benz,Mercedes-Benz,E 350 (CONVERTIBLE),MBX,818,3.5,6,Auto(A7),19,28,22,24.0576,39.0902,29.0921,19.11,27.9138,22.2708,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",85,,380,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,80,6,,,,,2696,2696,13,19,16,16.5677,26.508,19.931,13.4206,19.166,15.5133,280,E,Ethanol (E85),MPG,miles per gallon,3047,3047,SIDI; FFV; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/1/2012,9151,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,FFV,,,,,,,29.3,
2012,Mercedes-Benz,Mercedes-Benz,E 350 (coupe),MBX,131,3.5,6,Auto(A7),19,29,22,23.995,39.9694,29.2568,19.0633,28.517,22.4058,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,81,11,,,,,2696,2696,,,,,,,,,,,,,,,,,"SIDI; Under EPA regulations, the manufacturer revised the fuel economy label values on 1/31/2012. Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,3,Subcompact Cars,car,Derived 5-cycle label,1/31/2012,9059,,,Y,RH,Relabel - label value increased,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,E350 (Coupe),,,,,,,29.5,
2012,Mercedes-Benz,Mercedes-Benz,E 350 (coupe),MBX,819,3.5,6,Auto(A7),20,28,23,24.5949,39.8155,29.7049,19.5096,28.4115,22.7118,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",85,,400,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,81,11,,,,,2577,2577,15,21,17,18.244,29.5929,22.0491,14.7134,21.331,17.1008,290,E,Ethanol (E85),MPG,miles per gallon,2866,2866,SIDI; FFV; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/1/2012,9152,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,FFV,,,,,,,29.9,
2012,Mercedes-Benz,Mercedes-Benz,E 350 4MATIC (coupe),MBX,133,3.5,6,Auto(A7),19,28,22,23.641,38.7559,28.6732,18.7993,27.6842,21.9726,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,4,4-Wheel Drive,15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,81,11,,,,,2696,2696,,,,,,,,,,,,,,,,,"SIDI; Under EPA regulations, the manufacturer revised the fuel economy label values on 1/31/2012. Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,3,Subcompact Cars,car,Derived 5-cycle label,1/31/2012,9060,,,Y,RH,Relabel - label value increased,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,,,,,,,,28.9,
2012,Mercedes-Benz,Mercedes-Benz,E 350 4MATIC (coupe),MBX,820,3.5,6,Auto(A7),19,27,22,23.6784,38.3206,28.5952,18.8272,27.385,21.908,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,4,4-Wheel Drive,85,,380,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,81,11,,,,,2696,2696,14,20,16,17.5337,28.1348,21.1137,14.167,20.3093,16.3988,280,E,Ethanol (E85),MPG,miles per gallon,3047,3047,SIDI; FFV; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/1/2012,9148,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,FFV,,,,,,,28.8,
2012,Mercedes-Benz,Mercedes-Benz,E 550 (CONVERTIBLE),MBX,142,4.7,8,Auto(A7),16,25,19,21.4837,35.6565,26.1635,16.4648,24.7803,19.3933,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,80,6,,,,,3117,3117,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,10/5/2011,7930,,,,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,N,No,,,,,,,,26.4,
2012,Mercedes-Benz,Mercedes-Benz,E 550 (COUPE),MBX,132,4.7,8,Auto(A7),17,27,21,21.69,36.9977,26.6523,17.2112,26.9664,20.5578,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,81,11,,,,,2820,2820,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,10/5/2011,7724,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,N,No,,,,,,,,26.9,
2012,BMW,Mini,Mini Cooper Clubman,BMX,12,1.6,4,Auto(S6),27,35,30,34.5701,49.6413,40.0405,26.733,35.0845,29.9401,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,80,17,1973,1973,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,8/29/2011,8086,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,0W30,N,No,,,,,,,,40.2,
2012,BMW,Mini,Mini Cooper Clubman,BMX,13,1.6,4,Manual(M6),27,35,30,35.5789,49.1607,40.6302,27.4433,34.7611,30.3151,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,80,17,1973,1973,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,8/29/2011,8087,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,0W30,N,No,,,,,,,,40.8,
2012,BMW,Mini,Mini Cooper S Clubman,BMX,18,1.6,4,Auto(S6),26,34,29,32.9489,47.8871,38.3294,25.5838,33.9025,28.7593,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,80,17,2044,2044,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,8/29/2011,8092,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,38.5,
2012,BMW,Mini,Mini Cooper S Clubman,BMX,19,1.6,4,Manual(M6),27,35,30,34.3966,50.0888,40.0416,26.6104,35.3854,29.9529,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,80,17,1973,1973,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,8/29/2011,8093,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,40.2,
2012,BMW,Mini,Mini John Cooper Works Clubman,BMX,22,1.6,4,Manual(M6),25,33,28,31.9982,46.4353,37.2033,24.9055,32.9213,27.9701,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,80,17,2115,2115,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,8/29/2011,8100,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,37.4,
2012,Mitsubishi Motors Co,Mitsubishi Motors Corporation,i-MiEV,MTX,141,0.0,,Auto(A1),126,99,112,180.5,141,160.2929,126.4,98.7,112.2,,,,A,Automatic,,1,Y,N,R,"2-Wheel Drive, Rear",,,62,EL,Electricity,MPG,miles per gallon,N,Not exempt,,,,,85,13,550,550,,,,,,,,,,,,,,,,,,,,3,Subcompact Cars,car,Electric Vehicle 2-cycle label,10/17/2011,8991,,N,N,,,N,N,,,,,,,,Battery(s),,1,Lithium Ion,,360,50,67,Off-Board,,,Electrical Regen Brake,,Rear Wheels,Y,,,,,1,"DC Permanent Magnet, brushless",,49,,,,,N,Y,,,N,No,N/A,,,,,,,134.5,
2012,Mitsubishi Motors NA,Mitsubishi Motors North America,ECLIPSE,DSX,312,2.4,4,Auto(S4),20,28,23,25.7303,39.0508,30.3961,20.3505,27.8868,23.168,,NA,Naturally Aspirated,SA,Semi-Automatic,,4,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,82,16,2414,2414,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,1/24/2011,8149,,N,N,,,N,N,,N,,N,,Y,2-Cam Profile System,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,30.6,
2012,Mitsubishi Motors NA,Mitsubishi Motors North America,ECLIPSE,DSX,311,2.4,4,Manual(M5),20,28,23,25.1385,38.6077,29.82,19.9128,27.5824,22.7608,,NA,Naturally Aspirated,M,Manual,,5,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,82,16,2414,2414,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,1/24/2011,8158,,N,N,,,N,N,,N,,N,,Y,2-Cam Profile System,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,R01,,,,,,,30,
2012,Mitsubishi Motors NA,Mitsubishi Motors North America,ECLIPSE,DSX,314,3.8,6,Auto(S5),17,25,20,21.1504,35.3572,25.8188,16.9281,25.3411,19.9013,,NA,Naturally Aspirated,SA,Semi-Automatic,,5,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,82,16,2962,2962,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,1/24/2011,8150,,N,N,,,N,N,,N,,N,,Y,2-Cam Profile System,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,26,
2012,Nissan,NISSAN,ALTIMA COUPE,NSX,25,2.5,4,Auto(AV-S6),23,32,26,29.4156,44.742,34.7763,29.4156,44.742,34.7763,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,89,8,,,,,2137,2137,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,5/27/2011,8177,,N,N,,,N,N,For Altima,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W-30,N,No,,,,,,,,35,
2012,Nissan,NISSAN,ALTIMA COUPE,NSX,26,2.5,4,Manual(M6),23,31,26,29,43.8,34.2003,29,43.8,34.2003,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,89,8,,,,,2137,2137,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,5/27/2011,8178,,N,N,,,N,N,For Altima,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W-30,N,No,,,,,,,,34.4,
2012,Nissan,NISSAN,ALTIMA COUPE,NSX,43,3.5,6,Auto(AV-S6),20,27,23,25.7,38.0497,30.0956,25.7,38.0497,30.0956,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,89,8,,,,,2414,2414,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,5/24/2011,8179,,N,N,,,N,N,,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,SAE 5W-30,N,No,,,,,,,,30.3,
2012,Nissan,NISSAN,ALTIMA COUPE,NSX,44,3.5,6,Manual(M6),18,27,21,22.9331,37.9875,27.9105,22.9331,37.9875,27.9105,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,89,8,,,,,2642,2642,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,5/24/2011,8180,,N,N,,,N,N,,N,,Y,"ECM controlled,oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,SAE 5W-30,N,No,NA,,,,,,,28.1,
2012,Nissan,NISSAN,GT-R,NSX,71,3.8,6,Auto(AM6),16,23,19,20.2173,30.0182,23.6993,16.3785,22.5557,18.6807,,TC,Turbocharged,AM,Automated Manual,,6,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,79,9,,,,,3117,3117,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,2/3/2011,8181,,N,N,,,N,N,,N,,Y,"ECM controlled, oil pressure driven",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 0W-40,N,No,NA,,,,,,,23.9,
